"stop_id","count"
"de:03152:57306",10
"de:03152:761",10
"de:03152:85676",14
"de:03153:1888",24
"de:03153:4780",12
"de:03153:4946_G",37
"de:03153:5536",12
"de:03153:5780",24
"de:03153:5838",36
"de:03153:5982",49
"de:03154:244",12
"de:03154:3261_G",12
"de:03154:5983",12
"de:03155:11118",19
"de:03155:1717",15
"de:03155:23280",33
"de:03155:23296",15
"de:03155:38437",8
"de:03155:4766",12
"de:03155:48531",12
"de:03155:51354",31
"de:03155:68704",37
"de:03155:68990",27
"de:03155:9001719",5
"de:03155:92865",8
"de:03155:92881",10
"de:03155:94547",8
"de:03156:10012",12
"de:03156:30808",12
"de:03156:39154",12
"de:03156:41699",24
"de:03156:41718",12
"de:03156:5205",12
"de:03156:5811",12
"de:03156:72193",12
"de:03156:72199",12
"de:03156:95568",12
"de:03157:2466",12
"de:03157:8206",12
"de:03158:3030",13
"de:03158:3099",24
"de:03158:3158",13
"de:03158:4256",24
"de:03158:444",26
"de:03158:458",37
"de:03158:485",13
"de:03158:568",12
"de:03241:31",69
"de:03241:6491",12
"de:03241:6555",12
"de:03241:6631",24
"de:03241:6864",12
"de:03241:9184",12
"de:03241:9238",12
"de:03241:9254",12
"de:03241:9808",12
"de:03241:9884",12
"de:03241:9888",12
"de:03251:12880",12
"de:03251:20359",12
"de:03251:21583",12
"de:03251:49817",24
"de:03251:54785",12
"de:03251:7148",12
"de:03251:7202",12
"de:03251:7512",24
"de:03251:89375",24
"de:03251:91901",24
"de:03252:2010",12
"de:03252:5020",12
"de:03252:5320",12
"de:03252:7290",12
"de:03252:8000",12
"de:03254:12022",12
"de:03254:21061",25
"de:03254:21535",12
"de:03254:21616",24
"de:03254:21636",12
"de:03254:21756",12
"de:03254:21761",13
"de:03254:21766",12
"de:03254:21827",12
"de:03254:21906",13
"de:03254:22197",12
"de:03254:22801",12
"de:03254:9834",25
"de:03254:9922",49
"de:03254:9926",24
"de:03254:9930",12
"de:03255:43630",15
"de:03255:53845",10
"de:03255:86728",9
"de:03256:26493",12
"de:03256:54304",6
"de:03256:67639",18
"de:03257:102",12
"de:03351:2656",12
"de:03351:2797",12
"de:03351:50",12
"de:03352:100197",12
"de:03352:101780",12
"de:03352:17352",12
"de:03352:18450",24
"de:03352:21303",12
"de:03352:28359",12
"de:03352:29720",12
"de:03352:39456",12
"de:03352:40930",12
"de:03352:56855",6
"de:03352:57131",6
"de:03352:68334",12
"de:03352:72538",12
"de:03352:84140",12
"de:03352:88621",12
"de:03352:96819",12
"de:03353:51988:10:2",21
"de:03353:51988:11:1",20
"de:03353:8000056:1:1",18
"de:03353:8000056:1:11",6
"de:03353:8000056:2:6",13
"de:03353:8000627:1:3",6
"de:03353:8000627:2:4",8
"de:03353:8001258:1:1",12
"de:03353:8002575:1:1",6
"de:03353:8002575:2:2",6
"de:03353:8002864:1:1",12
"de:03353:8002864:1:2",1
"de:03353:8002967:1:1",12
"de:03353:8003309:1:1",7
"de:03353:8003309:2:2",6
"de:03353:8003906:1:1",6
"de:03353:8003906:1:2",8
"de:03353:8003929:1:1",6
"de:03353:8003929:1:2",8
"de:03353:8005640:1:1",7
"de:03353:8005640:2:2",6
"de:03353:8005717:1:1",8
"de:03353:8005717:2:4",6
"de:03353:8005788",12
"de:03353:8005888:1:1",12
"de:03353:8005888:2:3",13
"de:03353:8006484:1:1",13
"de:03353:8006484:2:4",14
"de:03354:18980",4
"de:03354:42663",4
"de:03354:54758",4
"de:03354:82158",7
"de:03355:25080",1
"de:03355:8000238:1:1",6
"de:03355:8000238:2:3",6
"de:03355:8000238:3:WEST",4
"de:03355:8000238:4:5",12
"de:03355:8000238_G",15
"de:03355:8000801:1:1",6
"de:03355:8000801:2:3",6
"de:03355:8001360:1:2",4
"de:03355:8001646:1:1",12
"de:03355:8002304",4
"de:03355:8004227",4
"de:03355:8004913:1:1",6
"de:03355:8004913:2:2",6
"de:03355:8006058",4
"de:03355:8006330",4
"de:03356:14006",24
"de:03356:57655",12
"de:03356:71069",12
"de:03356:72058",12
"de:03356:78056",12
"de:03357:14519",12
"de:03357:40581",12
"de:03357:41857",12
"de:03357:53790",12
"de:03357:70250",12
"de:03357:78914",30
"de:03357:81103",12
"de:03357:85578",12
"de:03357:94171",6
"de:03358:100494",12
"de:03358:101450",12
"de:03358:20977",12
"de:03358:42765",12
"de:03358:4693",12
"de:03358:55895",12
"de:03358:62938",8
"de:03358:82190",12
"de:03358:82689",12
"de:03358:85426",20
"de:03358:85458",12
"de:03358:95752",12
"de:03359:51964:1:1",11
"de:03359:51975:1:1",12
"de:03359:51976",12
"de:03359:51977:1:1",11
"de:03359:51978:1:1",5
"de:03359:51978:1:2",5
"de:03359:51979:1:1",10
"de:03359:51989:1:1",16
"de:03359:51989:2:2",17
"de:03359:51989:2:3",12
"de:03359:51989:2:4",20
"de:03359:8000089:1:1",6
"de:03359:8000089:2:2",6
"de:03359:8000089:2:3",19
"de:03359:8000434:10:1",10
"de:03359:8000434:11:2",9
"de:03359:8001493:10:1",9
"de:03359:8001493:11:2",9
"de:03359:8002565:1:1",6
"de:03359:8002565:2:2",6
"de:03359:8002843:1:1",6
"de:03359:8002843:2:2",6
"de:03359:8003002:1:2",22
"de:03359:8003002:2:3",9
"de:03359:8004302:10:1",10
"de:03359:8004302:11:2",9
"de:03360:10019",12
"de:03360:15055",8
"de:03360:22597",7
"de:03360:4302",12
"de:03360:4339",12
"de:03360:7618",4
"de:03360:85477",7
"de:03360:86936",19
"de:03360:88937",12
"de:03360:92160",50
"de:03360:99266",19
"de:03361:22104",12
"de:03361:26094",19
"de:03361:53589",28
"de:03361:6466",19
"de:03361:647",38
"de:03361:72578",12
"de:03361:79996",12
"de:03361:93627",37
"de:03401:19646",60
"de:03401:39918",24
"de:03402:24249",3
"de:03402:24289",27
"de:03403:16750",55
"de:03404:71500",38
"de:03404:71612",86
"de:03404:71812",12
"de:03405:99737",28
"de:03451:3761",6
"de:03451:6417",6
"de:03451:75802",16
"de:03451:98668",6
"de:03452:59253",6
"de:03452:67921",10
"de:03452:67927",10
"de:03452:67948",11
"de:03453:17995",14
"de:03453:25953",14
"de:03454:7765",13
"de:03454:7918",13
"de:03454:8132",13
"de:03454:8206",13
"de:03454:8618",13
"de:03454:8770",13
"de:03454:8779",13
"de:03454:8910",13
"de:03454:9149",25
"de:03454:9181",13
"de:03455:47071",12
"de:03455:80383",28
"de:03455:82392",12
"de:03455:93054",16
"de:03456:208",12
"de:03456:4781",12
"de:03456:4851",12
"de:03456:5813",12
"de:03456:7181",12
"de:03456:7651",12
"de:03456:81",24
"de:03457:54173",25
"de:03458:102465",12
"de:03458:11521",24
"de:03458:1252",14
"de:03458:14638",12
"de:03458:29386",12
"de:03458:32907",14
"de:03458:44456",24
"de:03458:44501",48
"de:03458:44595",14
"de:03458:80469",14
"de:03458:81336",24
"de:03458:99578",12
"de:03459:100649",12
"de:03459:11213",12
"de:03459:12827",26
"de:03459:15245",12
"de:03459:20656",12
"de:03459:38878",24
"de:03459:41892",12
"de:03459:42460",12
"de:03459:42481",12
"de:03459:50592",12
"de:03459:60340",12
"de:03459:64390",18
"de:03459:682",13
"de:03459:70349",12
"de:03459:75000",14
"de:03459:77735",12
"de:03459:8989",14
"de:03459:98401",12
"de:03460:31239",12
"de:03460:43174",12
"de:03460:56546",12
"de:03460:57169",12
"de:03460:63458",12
"de:03460:65535",12
"de:03460:76048",12
"de:03460:87204",12
"de:03460:93151",12
"de:03461:12657",12
"de:03461:24103",12
"de:03461:3106",16
"de:03461:49570",12
"de:03461:50380",12
"de:03461:67997",12
"de:03461:78185",12
"de:03461:8941",12
"de:03462:100862",12
"de:03462:16062",12
"de:03462:25726",12
"de:04011:13794",46
"de:04011:13927",155
"de:04011:14016",24
"de:04011:14053",38
"de:04011:14086",24
"de:04011:14095",36
"de:04011:14240",24
"de:04011:14312",24
"de:04011:14313",24
"de:04011:14316",24
"de:04011:14318",13
"de:04011:14321",34
"de:04011:14323",12
"de:04011:14324",34
"de:04011:14325",34
"de:04011:14326",19
"de:04011:14329",34
"de:04011:14331",34
"de:04011:14333",34
"de:04012:14418",30
"de:04012:14515",18
"de:04012:14517",18
"de:05111:18006:98:91",36
"de:05111:18006:98:92",36
"de:05111:18010:98:1",36
"de:05111:18010:98:2",36
"de:05111:18012:98:1",72
"de:05111:18012:98:2",36
"de:05111:18019:98:1",72
"de:05111:18019:98:2",36
"de:05111:18094:98:1",36
"de:05111:18094:98:2",36
"de:05111:18111:98:1",54
"de:05111:18111:98:2",54
"de:05111:18115:98:1",54
"de:05111:18115:98:2",54
"de:05111:18206:98:1",36
"de:05111:18206:98:2",36
"de:05111:18209:98:1",18
"de:05111:18209:98:2",18
"de:05111:18210:98:1",18
"de:05111:18210:99:2",18
"de:05111:18217:90:90g",18
"de:05111:18217:98:2",18
"de:05111:18217:98:98g",36
"de:05111:18235:90:4",18
"de:05111:18235:90:5",36
"de:05111:18235:91:6",12
"de:05111:18235:91:7",30
"de:05111:18235:92:10",12
"de:05111:18235:92:9",24
"de:05111:18235:93:15",4
"de:05111:18235:93:16",9
"de:05111:18235:94:17",11
"de:05111:18235:94:18",1
"de:05111:18235:97:11",36
"de:05111:18235:97:12",54
"de:05111:18235:98:13",54
"de:05111:18235:98:14",36
"de:05111:18235_G_G",1
"de:05111:18249",72
"de:05111:18249:98:1",54
"de:05111:18249:98:2",54
"de:05111:18259:98:1",18
"de:05111:18259:98:2",18
"de:05111:18263:90:1",12
"de:05111:18263:90:2",6
"de:05111:18263:98:3",18
"de:05111:18263:98:4",18
"de:05111:18285",108
"de:05111:18372:98:1",36
"de:05111:18488:90:1",12
"de:05111:18488:97:4",12
"de:05111:18488:97:5",54
"de:05111:18488:98:6",54
"de:05111:18517:98:SB",36
"de:05111:18570:98:3",18
"de:05111:18570:98:4",18
"de:05111:18576:98:3",18
"de:05111:18576:98:4",18
"de:05111:18743:98:1",18
"de:05111:18743:98:2",18
"de:05111:18748:97:3",19
"de:05111:18748:98:4",18
"de:05111:18785:98:1",54
"de:05111:18785:98:2",54
"de:05111:18995:98:3",18
"de:05111:18995:98:4",18
"de:05112:16021:90:1",24
"de:05112:16032:90:1",12
"de:05112:16032:90:2",30
"de:05112:16032:91:3",6
"de:05112:16032:91:4",6
"de:05112:16032:92:5",30
"de:05112:16032:92:6",29
"de:05112:16032:93:8",36
"de:05112:16032:93:9",31
"de:05112:16032:94:10",13
"de:05112:16032:94:11",11
"de:05112:16032_G_G",1
"de:05112:16056:90:4",12
"de:05112:16056:90:5",12
"de:05112:16084:90:1",12
"de:05112:16084:90:2",6
"de:05112:16129:98:4",18
"de:05112:16129:98:5",18
"de:05112:16162:90:1",24
"de:05112:16280:91:3",12
"de:05112:16280:91:4",12
"de:05112:16332:98:1",18
"de:05112:16332:98:2",18
"de:05112:16341:98:1",18
"de:05112:16341:98:2",18
"de:05112:16357:90:1",24
"de:05112:16416:98:1",18
"de:05112:16416:98:2",18
"de:05112:16450:91:1",18
"de:05112:16450:91:2",18
"de:05112:16450:91:3",18
"de:05112:16450:91:4",18
"de:05112:16452:90:1",6
"de:05112:16452:90:2",12
"de:05112:16537:90:1",12
"de:05112:16537:90:2",12
"de:05113:9074:97:1",18
"de:05113:9074:98:2",18
"de:05113:9117:90:1",18
"de:05113:9117:90:2",18
"de:05113:9150:98:2",12
"de:05113:9150:98:3",12
"de:05113:9158:90:1",30
"de:05113:9158:90:2",30
"de:05113:9159:98:1",12
"de:05113:9159:98:2",12
"de:05113:9197:97:1",12
"de:05113:9197:98:2",12
"de:05113:9198:98:1",24
"de:05113:9213:97:1",24
"de:05113:9213:98:2",24
"de:05113:9244:97:1",24
"de:05113:9244:98:2",24
"de:05113:9255:97:1",12
"de:05113:9255:98:2",12
"de:05113:9289:90:1",12
"de:05113:9289:90:2",12
"de:05113:9289:91:4",6
"de:05113:9289:91:6",15
"de:05113:9289:92:10",48
"de:05113:9289:92:7",54
"de:05113:9289:92:8",36
"de:05113:9289:92:9",6
"de:05113:9289:97:11",51
"de:05113:9289:97:12",36
"de:05113:9289:98:21",12
"de:05113:9289:98:22",12
"de:05113:9289_G_G",1
"de:05113:9375",24
"de:05113:9383:97:11",18
"de:05113:9383:98:2",18
"de:05113:9385:98:1",18
"de:05113:9385:98:2",18
"de:05113:9404:98:3",6
"de:05113:9404:98:4",6
"de:05113:9406:90:1",6
"de:05113:9406:98:2",6
"de:05113:9414:98:1",18
"de:05113:9414:98:2",18
"de:05113:9578:97:1",18
"de:05113:9578:98:12",18
"de:05113:9582:97:101",24
"de:05113:9582:97:102",36
"de:05113:9582:98:103",18
"de:05113:9582:98:104",42
"de:05113:9584:90:1",24
"de:05113:9584:98:2",12
"de:05113:9584:98:4",36
"de:05113:9590:97:11",18
"de:05113:9590:98:2",18
"de:05113:9640:97:1",18
"de:05113:9640:98:2",18
"de:05113:9643:97:1",42
"de:05113:9643:97:2",12
"de:05113:9643:98:3",18
"de:05113:9643:98:4",36
"de:05113:9686:97:1",12
"de:05113:9686:98:2",12
"de:05113:9699:97:1",12
"de:05113:9699:98:2",12
"de:05113:9703:97:1",12
"de:05113:9703:98:2",12
"de:05114:21002:90:1",18
"de:05114:21002:91:2",24
"de:05114:21002:91:3",18
"de:05114:21002:92:5",12
"de:05114:21061:90:1",12
"de:05114:21061:90:2",12
"de:05114:21089:90:1",18
"de:05114:21089:90:2",18
"de:05114:21096",24
"de:05114:21590:90:1",12
"de:05114:21590:91:2",12
"de:05114:21590:91:3",18
"de:05114:21590:92:4",18
"de:05114:21989:90:1",12
"de:05114:21989:91:2",12
"de:05116:23007:90:1",6
"de:05116:23007:91:2",12
"de:05116:23007:91:3",18
"de:05116:23007:92:4",12
"de:05116:23007:92:5",17
"de:05116:23007:93:6",21
"de:05116:23007:93:7",10
"de:05116:23007:98:9",36
"de:05116:23023:90:2",24
"de:05116:23023:91:3",30
"de:05116:23023:92:4",6
"de:05116:23189:97:1",18
"de:05116:23189:98:2",18
"de:05116:23190:90:6",12
"de:05116:23190:90:7",12
"de:05116:23235:90:1",12
"de:05116:23539",12
"de:05116:23559:90:1",6
"de:05116:23559:90:2",6
"de:05116:23860",12
"de:05117:15012:97:2",18
"de:05117:15012:97:3",18
"de:05117:15012:98:4",18
"de:05117:15012:98:5",18
"de:05117:15225:90:1",24
"de:05117:15225:90:2",42
"de:05117:15225:91:5",42
"de:05117:15225:91:6",24
"de:05117:15227:97:2",12
"de:05117:15227:98:3",12
"de:05119:14022:90:10",12
"de:05119:14022:90:9",18
"de:05119:14022:91:11",18
"de:05119:14022:91:12",24
"de:05119:14022:92:13",12
"de:05119:14022:93:15",24
"de:05119:14022:98:6",24
"de:05119:14022:98:7",12
"de:05119:14190:90:1",24
"de:05119:14190:91:2",24
"de:05119:14210:90:1",6
"de:05119:14210:90:2",6
"de:05119:14453:90:1",22
"de:05119:14453:91:2",21
"de:05120:12058:90:1",18
"de:05120:12058:90:2",18
"de:05120:12077:98:2",18
"de:05120:12077:98:3",18
"de:05120:12106:90:1",18
"de:05120:12106:91:3",18
"de:05120:12113:90:1",18
"de:05120:12113:91:2",18
"de:05122:13006:98:1",18
"de:05122:13006:98:2",18
"de:05122:13790:97:1",18
"de:05122:13790:98:2",18
"de:05122:13800:90:1",18
"de:05122:13800:90:3",18
"de:05122:13800:98:10",36
"de:05122:13800:98:9",36
"de:05122:13818:90:1",18
"de:05122:13818:90:2",18
"de:05122:13869:90:1",18
"de:05122:13869:90:2",18
"de:05124:11130:90:1",24
"de:05124:11130:90:2",24
"de:05124:11130:98:3",42
"de:05124:11130:98:4",42
"de:05124:11151:90:3",42
"de:05124:11151:90:4",42
"de:05124:11302",144
"de:05124:11313:90:3",30
"de:05124:11313:90:4",30
"de:05124:11376:90:1",30
"de:05124:11376:91:2",30
"de:05124:11376:91:3",26
"de:05124:11376:98:4",42
"de:05124:11376:98:5",64
"de:05124:11396:98:3",42
"de:05124:11396:98:4",42
"de:05124:11519",24
"de:05124:11524:90:3",42
"de:05124:11524:90:4",42
"de:05124:11531:98:2",18
"de:05124:11531:98:G1",18
"de:05124:11594:98:1",12
"de:05124:11594:98:2",12
"de:05124:11602:90:3",18
"de:05124:11602:90:4",24
"de:05124:11602:97:2",18
"de:05124:11602:98:5",42
"de:05124:11602:98:6",42
"de:05154:35739:90:1",24
"de:05154:35840:90:DB1",12
"de:05154:35896:90:DB1",12
"de:05154:35896:90:DB2",12
"de:05154:36112:90:DB1",6
"de:05154:36112:90:DB2",6
"de:05154:36113:90:DB1",12
"de:05154:36113:90:DB2",12
"de:05154:36114:89:1",12
"de:05154:36114:90:DB2",12
"de:05154:36115:90:1",12
"de:05154:36115:98:2",12
"de:05154:36116:90:DB2",24
"de:05154:36117:90:1",12
"de:05154:36117:91:2",12
"de:05154:36118:90:DB1",12
"de:05154:36118:90:DB2",12
"de:05154:36119:90:DB2",6
"de:05154:36119:90:DB3",6
"de:05154:37336:89:1",6
"de:05154:37336:91:DB2",6
"de:05154:40024",12
"de:05154:40035",12
"de:05158:10094:3:1",12
"de:05158:10094:3:2",12
"de:05158:10337:91:4",18
"de:05158:10337:92:5",18
"de:05158:10350:98:1",18
"de:05158:10350:98:2",18
"de:05158:10353:97:12",12
"de:05158:10353:98:11",12
"de:05158:11724:97:1",12
"de:05158:11724:98:2",12
"de:05158:13892:90:1",12
"de:05158:13892:91:2",12
"de:05158:13970:90:6",12
"de:05158:13970:90:7",11
"de:05158:13970:98:3",18
"de:05158:13970:98:4",18
"de:05158:18634",18
"de:05158:18634:98:1",18
"de:05158:18969:98:1",18
"de:05158:18969:98:3",18
"de:05158:18972:98:1",18
"de:05158:18972:98:2",18
"de:05158:19020",36
"de:05158:19029:98:1",18
"de:05158:19029:98:2",18
"de:05158:19054",36
"de:05158:19083",36
"de:05158:19191",36
"de:05158:19479:98:3",18
"de:05158:19479:98:4",18
"de:05158:19505:98:3",18
"de:05158:19505:98:4",18
"de:05158:19528:97:1",18
"de:05158:19528:98:2",18
"de:05158:19720:98:1",18
"de:05158:19720:98:2",18
"de:05158:19723:97:1",18
"de:05158:19723:98:2",18
"de:05162:19871:90:1",18
"de:05162:19871:91:2",18
"de:05162:20001:91:1",12
"de:05162:20001:91:2",6
"de:05162:20001:92:3",18
"de:05162:20001:92:4",12
"de:05162:20013:90:1",12
"de:05162:20013:90:2",12
"de:05162:20049:90:1",18
"de:05162:20049:91:2",18
"de:05162:20055:91:3",13
"de:05162:20055:91:4",6
"de:05162:20055:92:1",13
"de:05162:20055:92:2",16
"de:05162:20055:95:7",42
"de:05162:20055:95:8",24
"de:05162:20055:96:5",30
"de:05162:20055:96:6",36
"de:05162:20105:98:1",18
"de:05162:20105:98:2",18
"de:05162:20207:98:2",18
"de:05162:20207_G",18
"de:05162:20259:90:1",12
"de:05162:20259:90:3",12
"de:05162:20268:91:1",12
"de:05162:20268:91:10",18
"de:05162:20268:92:2",12
"de:05162:20268:92:4",18
"de:05162:20280:98:1",18
"de:05162:20280:98:2",18
"de:05162:20314:98:1",18
"de:05162:20314:98:2",18
"de:05162:20369:90:1",24
"de:05162:20390:98:1",54
"de:05162:20390:98:2",54
"de:05162:20476:90:2",12
"de:05162:20478:90:2",12
"de:05162:20496:98:1",54
"de:05162:20496:98:2",54
"de:05162:20623",36
"de:05162:20624",36
"de:05162:20625",36
"de:05162:20626",36
"de:05162:20727:98:1",18
"de:05162:20727:98:2",18
"de:05162:23218:90:1",12
"de:05162:23655:90:10",12
"de:05162:23655:90:9",12
"de:05162:23712:90:1",18
"de:05162:23712:98:2",18
"de:05162:23812:91:2",12
"de:05162:23857:90:1",18
"de:05162:23857:98:2",18
"de:05166:21005:90:1",12
"de:05166:21005:91:2",12
"de:05166:21676",24
"de:05166:22005:90:2",6
"de:05166:22005:90:3",6
"de:05166:22005:90:4",18
"de:05166:22005:90:5",18
"de:05166:22181:90:1",12
"de:05166:22229:90:1",6
"de:05166:22229:91:2",6
"de:05166:23754:90:2",6
"de:05166:23754:91:3",6
"de:05166:23814:90:1",6
"de:05166:23814:91:2",6
"de:05170:36206:90:DB1",6
"de:05170:36206:90:DB2",6
"de:05170:36259:90:1",24
"de:05170:36259:90:2",24
"de:05170:36308:90:1",2
"de:05170:36308:90:2",6
"de:05170:36308:98:3",6
"de:05170:36308:98:4",22
"de:05170:36447:90:DB1",21
"de:05170:36447:90:DB2",22
"de:05170:36619",6
"de:05170:36619:89:1",6
"de:05170:36653:90:DB1",12
"de:05170:36858:90:1",12
"de:05170:36918:90:3",24
"de:05170:36918:98:4",12
"de:05170:36918:98:5",12
"de:05170:36966:90:DB1",24
"de:05170:36966:90:DB2",24
"de:05170:37030:90:DB1",6
"de:05170:37030:90:DB2",6
"de:05170:37031:90:DB1",12
"de:05170:37032:90:01",12
"de:05170:37033:2:DB1",12
"de:05170:37034:89:1",12
"de:05314:61101:7:71",20
"de:05314:61101:7:72",8
"de:05314:61101:7:73",18
"de:05314:61101:7:74",10
"de:05314:61101:7:75",31
"de:05314:62601:7:71",16
"de:05314:62601:7:72",17
"de:05314:63101:7:72",17
"de:05314:63101:7:73",16
"de:05314:63201:7:71",17
"de:05314:63201:7:72",16
"de:05314:64458:7:71",24
"de:05314:64458:7:72",24
"de:05314:65101:7:71",12
"de:05314:65101:7:72",12
"de:05314:66101:7:71",24
"de:05314:66101:7:72",24
"de:05314:67301:7:71",12
"de:05314:67301:7:72",12
"de:05314:67301:7:73",12
"de:05314:68801:7:71",12
"de:05314:68801:7:72",12
"de:05315:11201",215
"de:05315:11201:7:71",27
"de:05315:11201:7:72",3
"de:05315:11201:7:73",14
"de:05315:11201:7:74",6
"de:05315:11201:7:75",4
"de:05315:11201:7:76",9
"de:05315:11201:7:77",20
"de:05315:11201:7:78",10
"de:05315:11201:7:79",18
"de:05315:11201_G",1
"de:05315:11513:7:71",35
"de:05315:11513:7:73",3
"de:05315:11513:7:74",30
"de:05315:11701:7:71",28
"de:05315:11701:7:72",27
"de:05315:11801:7:71",84
"de:05315:11801:7:72",84
"de:05315:11901:7:71",18
"de:05315:11901:7:72",28
"de:05315:11901:7:74",27
"de:05315:11901:7:75",19
"de:05315:11901:7:77",37
"de:05315:11901:7:78",20
"de:05315:11901:7:79",84
"de:05315:11901:7:80",84
"de:05315:13501:7:71",30
"de:05315:13501:7:72",31
"de:05315:13701:7:71",30
"de:05315:13701:7:72",31
"de:05315:13702:7:71",30
"de:05315:13702:7:72",31
"de:05315:14201:7:71",41
"de:05315:14201:7:72",31
"de:05315:14201:7:73",30
"de:05315:14201:7:74",30
"de:05315:15001:7:71",36
"de:05315:15001:7:72",36
"de:05315:15201:7:71",36
"de:05315:15201:7:72",36
"de:05315:15501:7:72",36
"de:05315:15501:7:73",36
"de:05315:16101:7:71",36
"de:05315:16101:7:72",36
"de:05315:16201:7:71",36
"de:05315:16201:7:72",36
"de:05315:16301:7:71",36
"de:05315:16301:7:72",36
"de:05315:16601",36
"de:05315:16601:7:71",36
"de:05315:16701:7:71",36
"de:05315:16701:7:72",36
"de:05315:17202",36
"de:05315:17203:7:71",18
"de:05315:17203:7:72",18
"de:05315:17301:7:71",30
"de:05315:17301:7:72",30
"de:05315:17551:7:71",6
"de:05315:17551:7:72",18
"de:05315:17551:7:73",18
"de:05315:17551:7:74",18
"de:05315:17701:7:71",36
"de:05315:17701:7:73",18
"de:05315:17701:7:74",18
"de:05315:18001:7:71",48
"de:05315:18001:7:72",48
"de:05315:18401:7:71",30
"de:05315:18401:7:72",30
"de:05315:19101:7:71",36
"de:05315:19101:7:72",36
